id,age,birthdate,country,gender,height,image,medals,name,sport,weight,country_id,sport_id,gold,silver,bronze,medal_winner
alexei_bychenko,26,1988-02-05 00:00:00,Israel,Male,1.74,http://gtcdn.sochi2014.com/athlete/a/27/2005227-168X210.jpg,0,Alexei Bychenko,Figure Skating,,israel,figure_skating,0,0,0,False
alexei_grishin,34,1979-06-18 00:00:00,Belarus,Male,1.75,http://gtcdn.sochi2014.com/athlete/a/17/2003317-168X210.jpg,0,Alexei Grishin,Freestyle Skiing,74.0,belarus,freestyle_skiing,0,0,0,False
alexei_sitnikov,27,1986-05-23 00:00:00,Azerbaijan,Male,1.71,http://gtcdn.sochi2014.com/athlete/a/75/2001475-168X210.jpg,0,Alexei Sitnikov,Figure Skating,,azerbaijan,figure_skating,0,0,0,False
alexei_tereshenko,33,1980-12-16 00:00:00,Russian Fed.,Male,1.8,http://gtcdn.sochi2014.com/athlete/a/81/2001281-168X210.jpg,0,Alexei Tereshenko,Ice Hockey,82.0,russian_fed,ice_hockey,0,0,0,False
alexei_yemelin,27,1986-04-25 00:00:00,Russian Fed.,Male,1.85,http://gtcdn.sochi2014.com/athlete/a/13/2001113-168X210.jpg,0,Alexei Yemelin,Ice Hockey,97.0,russian_fed,ice_hockey,0,0,0,False
alexej_baumgaertner,25,1988-07-13 00:00:00,Germany,Male,1.82,http://gtcdn.sochi2014.com/athlete/a/30/2031930-168X210.jpg,0,Alexej Baumgaertner,Speed Skating,77.0,germany,speed_skating,0,0,0,False
alexey_negodaylo,24,1989-05-28 00:00:00,Russian Fed.,Male,,http://gtcdn.sochi2014.com/athlete/a/54/2001954-168X210.jpg,0,Alexey Negodaylo,Bobsleigh,,russian_fed,bobsleigh,0,0,0,False
alexey_pchelintsev,22,1991-04-18 00:00:00,Kazakhstan,Male,1.82,http://gtcdn.sochi2014.com/athlete/a/41/2005541-168X210.jpg,0,Alexey Pchelintsev,Ski Jumping,65.0,kazakhstan,ski_jumping,0,0,0,False
alexey_petukhov,30,1983-06-28 00:00:00,Russian Fed.,Male,1.78,http://gtcdn.sochi2014.com/athlete/a/74/2000874-168X210.jpg,0,Alexey Petukhov,Cross-Country,75.0,russian_fed,cross-country,0,0,0,False
alexey_poltoranin,26,1987-04-29 00:00:00,Kazakhstan,Male,1.8599999999999999,http://gtcdn.sochi2014.com/athlete/a/52/2006352-168X210.jpg,0,Alexey Poltoranin,Cross-Country,75.0,kazakhstan,cross-country,0,0,0,False
alexey_romashov,21,1992-04-29 00:00:00,Russian Fed.,Male,1.75,http://gtcdn.sochi2014.com/athlete/a/81/2009981-168X210.jpg,0,Alexey Romashov,Ski Jumping,64.0,russian_fed,ski_jumping,0,0,0,False
alexey_sobolev,22,1991-09-01 00:00:00,Russian Fed.,Male,1.75,http://gtcdn.sochi2014.com/athlete/a/11/2001011-168X210.jpg,0,Alexey Sobolev,Snowboard,69.0,russian_fed,snowboard,0,0,0,False
alexey_stukalskiy,25,1988-07-08 00:00:00,Russian Fed.,Male,1.8,http://gtcdn.sochi2014.com/athlete/a/20/2007220-168X210.jpg,0,Alexey Stukalskiy,Curling,,russian_fed,curling,0,0,0,False
alexey_voevoda,33,1980-05-09 00:00:00,Russian Fed.,Male,1.9500000000000002,http://gtcdn.sochi2014.com/athlete/a/02/2002002-168X210.jpg,1,Alexey Voevoda,Bobsleigh,105.0,russian_fed,bobsleigh,1,0,0,True
alexey_volkov,25,1988-04-05 00:00:00,Russian Fed.,Male,1.77,http://gtcdn.sochi2014.com/athlete/a/59/2002259-168X210.jpg,0,Alexey Volkov,Biathlon,69.0,russian_fed,biathlon,0,0,0,False
alexia_runggaldier,22,1991-11-27 00:00:00,Italy,Female,1.73,http://gtcdn.sochi2014.com/athlete/a/70/2013170-168X210.jpg,0,Alexia Runggaldier,Biathlon,59.0,italy,biathlon,0,0,0,False
alexis_boeuf,27,1986-03-04 00:00:00,France,Male,1.72,http://gtcdn.sochi2014.com/athlete/a/76/2009376-168X210.jpg,0,Alexis Boeuf,Biathlon,65.0,france,biathlon,0,0,0,False
alexis_contin,27,1986-10-19 00:00:00,France,Male,1.82,http://gtcdn.sochi2014.com/athlete/a/22/2013122-168X210.jpg,0,Alexis Contin,Speed Skating,72.0,france,speed_skating,0,0,0,False
alexis_pinturault,22,1991-03-20 00:00:00,France,Male,1.79,http://gtcdn.sochi2014.com/athlete/a/81/2012881-168X210.jpg,1,Alexis Pinturault,Alpine Skiing,78.0,france,alpine_skiing,0,0,1,True
algo_karp,28,1985-04-13 00:00:00,Estonia,Male,1.92,http://gtcdn.sochi2014.com/athlete/a/13/2011913-168X210.jpg,0,Algo Karp,Cross-Country,80.0,estonia,cross-country,0,0,0,False
aliaksandr_darozhka,22,1991-08-19 00:00:00,Belarus,Male,1.72,http://gtcdn.sochi2014.com/athlete/a/12/2033212-168X210.jpg,0,Aliaksandr Darozhka,Biathlon,67.0,belarus,biathlon,0,0,0,False
aliaksei_ivanou,33,1980-05-17 00:00:00,Belarus,Male,1.6800000000000002,http://gtcdn.sochi2014.com/athlete/a/34/2025034-168X210.jpg,0,Aliaksei Ivanou,Cross-Country,62.0,belarus,cross-country,0,0,0,False
alina_muller,15,1998-03-12 00:00:00,Switzerland,Female,1.62,http://gtcdn.sochi2014.com/athlete/a/18/2040118-168X210.jpg,0,Alina Muller,Ice Hockey,50.0,switzerland,ice_hockey,0,0,0,False
alina_paetz,23,1990-03-08 00:00:00,Switzerland,Female,1.69,http://gtcdn.sochi2014.com/athlete/a/41/2040141-168X210.jpg,0,Alina Paetz,Curling,,switzerland,curling,0,0,0,False
alina_raikova,22,1991-08-14 00:00:00,Kazakhstan,Female,1.6800000000000002,http://gtcdn.sochi2014.com/athlete/a/20/2015220-168X210.jpg,0,Alina Raikova,Biathlon,56.0,kazakhstan,biathlon,0,0,0,False
aliona_savchenko,30,1984-01-19 00:00:00,Germany,Female,1.53,http://gtcdn.sochi2014.com/athlete/a/73/2034573-168X210.jpg,1,Aliona Savchenko,Figure Skating,,germany,figure_skating,0,0,1,True
alisa_agafonova,23,1991-01-15 00:00:00,Turkey,Female,1.73,http://gtcdn.sochi2014.com/athlete/a/08/2100908-168X210.jpg,0,Alisa Agafonova,Figure Skating,,turkey,figure_skating,0,0,0,False
alisher_qudratov,28,1986-01-11 00:00:00,Tajikistan,Male,1.6,http://gtcdn.sochi2014.com/athlete/a/09/2028909-168X210.jpg,0,Alisher Qudratov,Alpine Skiing,65.0,tajikistan,alpine_skiing,0,0,0,False
alizee_baron,21,1992-08-06 00:00:00,France,Female,1.75,http://gtcdn.sochi2014.com/athlete/a/60/2009360-168X210.jpg,0,Alizee Baron,Freestyle Skiing,64.0,france,freestyle_skiing,0,0,0,False
alla_tsuper,34,1979-04-16 00:00:00,Belarus,Female,1.53,http://gtcdn.sochi2014.com/athlete/a/24/2003324-168X210.jpg,1,Alla Tsuper,Freestyle Skiing,53.0,belarus,freestyle_skiing,1,0,0,True
allison_pottinger,40,1973-07-05 00:00:00,United States,Female,1.55,http://gtcdn.sochi2014.com/athlete/a/66/2008266-168X210.jpg,0,Allison Pottinger,Curling,,united_states,curling,0,0,0,False
alper_ucar,29,1985-01-19 00:00:00,Turkey,Male,1.83,http://gtcdn.sochi2014.com/athlete/a/07/2100907-168X210.jpg,0,Alper Ucar,Figure Skating,,turkey,figure_skating,0,0,0,False
alyona_khomich,32,1981-02-26 00:00:00,Russian Fed.,Female,1.6800000000000002,http://gtcdn.sochi2014.com/athlete/a/34/2001534-168X210.jpg,0,Alyona Khomich,Ice Hockey,53.0,russian_fed,ice_hockey,0,0,0,False
alyson_dudek,23,1990-07-30 00:00:00,United States,Female,1.67,http://gtcdn.sochi2014.com/athlete/a/39/2020439-168X210.jpg,0,Alyson Dudek,Short Track,57.0,united_states,short_track,0,0,0,False
amanda_ammar,28,1986-02-06 00:00:00,Canada,Female,1.57,http://gtcdn.sochi2014.com/athlete/a/74/2012674-168X210.jpg,0,Amanda Ammar,Cross-Country,54.0,canada,cross-country,0,0,0,False
amanda_kessel,22,1991-08-28 00:00:00,United States,Female,1.65,http://gtcdn.sochi2014.com/athlete/a/99/2020999-168X210.jpg,0,Amanda Kessel,Ice Hockey,61.0,united_states,ice_hockey,0,0,0,False
amanda_lightfoot,27,1987-01-30 00:00:00,Great Britain,Female,1.73,http://gtcdn.sochi2014.com/athlete/a/61/2036261-168X210.jpg,0,Amanda Lightfoot,Biathlon,61.0,great_britain,biathlon,0,0,0,False
amelie_kober,26,1987-11-16 00:00:00,Germany,Female,1.6800000000000002,http://gtcdn.sochi2014.com/athlete/a/91/2029891-168X210.jpg,0,Amelie Kober,Snowboard,56.0,germany,snowboard,0,0,0,False
ami_nakamura,26,1987-11-15 00:00:00,Japan,Female,1.62,http://gtcdn.sochi2014.com/athlete/a/69/2001469-168X210.jpg,0,Ami Nakamura,Ice Hockey,62.0,japan,ice_hockey,0,0,0,False
amy_sheehan,27,1986-10-26 00:00:00,Australia,Female,1.6400000000000001,http://gtcdn.sochi2014.com/athlete/a/38/2024538-168X210.jpg,0,Amy Sheehan,Freestyle Skiing,59.0,australia,freestyle_skiing,0,0,0,False
anais_bescond,26,1987-05-15 00:00:00,France,Female,1.71,http://gtcdn.sochi2014.com/athlete/a/75/2009375-168X210.jpg,0,Anais Bescond,Biathlon,68.0,france,biathlon,0,0,0,False
anais_caradeux,23,1990-06-30 00:00:00,France,Female,1.5,http://gtcdn.sochi2014.com/athlete/a/90/2009390-168X210.jpg,0,Anais Caradeux,Freestyle Skiing,53.0,france,freestyle_skiing,0,0,0,False
anais_chevalier,20,1993-02-12 00:00:00,France,Female,1.63,http://gtcdn.sochi2014.com/athlete/a/93/2009393-168X210.jpg,0,Anais Chevalier,Biathlon,55.0,france,biathlon,0,0,0,False
anastasia_bucsis,24,1989-04-30 00:00:00,Canada,Female,1.78,http://gtcdn.sochi2014.com/athlete/a/15/2013315-168X210.jpg,0,Anastasia Bucsis,Speed Skating,67.0,canada,speed_skating,0,0,0,False
anastasia_dotsenko,27,1986-10-14 00:00:00,Russian Fed.,Female,1.7000000000000002,http://gtcdn.sochi2014.com/athlete/a/92/2001392-168X210.jpg,0,Anastasia Dotsenko,Cross-Country,60.0,russian_fed,cross-country,0,0,0,False
anastasia_slonova,22,1991-06-10 00:00:00,Kazakhstan,Female,1.62,http://gtcdn.sochi2014.com/athlete/a/57/2006357-168X210.jpg,0,Anastasia Slonova,Cross-Country,55.0,kazakhstan,cross-country,0,0,0,False
anastasiia_chirtcova,23,1990-02-17 00:00:00,Russian Fed.,Female,1.6,http://gtcdn.sochi2014.com/athlete/a/08/2002708-168X210.jpg,0,Anastasiia Chirtcova,Freestyle Skiing,60.0,russian_fed,freestyle_skiing,0,0,0,False
anastasiya_kuzmina,29,1984-08-28 00:00:00,Slovakia,Female,1.8,http://gtcdn.sochi2014.com/athlete/a/63/2013463-168X210.jpg,1,Anastasiya Kuzmina,Biathlon,67.0,slovakia,biathlon,1,0,0,True
anastasiya_novosad,20,1993-05-08 00:00:00,Ukraine,Female,,http://gtcdn.sochi2014.com/athlete/a/81/2022681-168X210.jpg,0,Anastasiya Novosad,Freestyle Skiing,,ukraine,freestyle_skiing,0,0,0,False
ander_mirambell,30,1983-02-17 00:00:00,Spain,Male,1.82,http://gtcdn.sochi2014.com/athlete/a/83/2012083-168X210.jpg,0,Ander Mirambell,Skeleton,80.0,spain,skeleton,0,0,0,False
anders_bardal,31,1982-08-24 00:00:00,Norway,Male,1.8399999999999999,http://gtcdn.sochi2014.com/athlete/a/55/2027055-168X210.jpg,1,Anders Bardal,Ski Jumping,60.0,norway,ski_jumping,0,0,1,True
anders_bastiansen,33,1980-10-31 00:00:00,Norway,Male,1.9,http://gtcdn.sochi2014.com/athlete/a/25/2020825-168X210.jpg,0,Anders Bastiansen,Ice Hockey,93.0,norway,ice_hockey,0,0,0,False
anders_fannemel,22,1991-05-13 00:00:00,Norway,Male,,http://gtcdn.sochi2014.com/athlete/a/41/2018141-168X210.jpg,0,Anders Fannemel,Ski Jumping,,norway,ski_jumping,0,0,0,False
anders_gloeersen,27,1986-05-22 00:00:00,Norway,Male,,http://gtcdn.sochi2014.com/athlete/a/71/2018971-168X210.jpg,0,Anders Gloeersen,Cross-Country,,norway,cross-country,0,0,0,False
anders_jacobsen,28,1985-02-17 00:00:00,Norway,Male,1.73,http://gtcdn.sochi2014.com/athlete/a/45/2018145-168X210.jpg,0,Anders Jacobsen,Ski Jumping,59.0,norway,ski_jumping,0,0,0,False
anders_johnson,24,1989-04-23 00:00:00,United States,Male,1.9100000000000001,http://gtcdn.sochi2014.com/athlete/a/14/2019314-168X210.jpg,0,Anders Johnson,Ski Jumping,75.0,united_states,ski_jumping,0,0,0,False
anders_soedergren,36,1977-05-17 00:00:00,Sweden,Male,1.82,http://gtcdn.sochi2014.com/athlete/a/93/2012193-168X210.jpg,0,Anders Soedergren,Cross-Country,76.0,sweden,cross-country,0,0,0,False
andi_langenhan,29,1984-10-01 00:00:00,Germany,Male,1.81,http://gtcdn.sochi2014.com/athlete/a/62/2029362-168X210.jpg,0,Andi Langenhan,Luge,83.0,germany,luge,0,0,0,False
andre_lakos,34,1979-07-29 00:00:00,Austria,Male,2.0,http://gtcdn.sochi2014.com/athlete/a/82/2023482-168X210.jpg,0,Andre Lakos,Ice Hockey,107.0,austria,ice_hockey,0,0,0,False
andre_myhrer,31,1983-01-11 00:00:00,Sweden,Male,1.8900000000000001,http://gtcdn.sochi2014.com/athlete/a/76/2017576-168X210.jpg,0,Andre Myhrer,Alpine Skiing,95.0,sweden,alpine_skiing,0,0,0,False
andrea_davidovich,16,1997-03-24 00:00:00,Israel,Female,1.52,http://gtcdn.sochi2014.com/athlete/a/18/2005218-168X210.jpg,0,Andrea Davidovich,Figure Skating,,israel,figure_skating,0,0,0,False
andrea_giovannini,20,1993-08-27 00:00:00,Italy,Male,1.78,http://gtcdn.sochi2014.com/athlete/a/42/2016042-168X210.jpg,0,Andrea Giovannini,Speed Skating,73.0,italy,speed_skating,0,0,0,False
andrea_henkel,36,1977-12-10 00:00:00,Germany,Female,1.58,http://gtcdn.sochi2014.com/athlete/a/44/2025144-168X210.jpg,0,Andrea Henkel,Biathlon,49.0,germany,biathlon,0,0,0,False
andrea_keszler,24,1989-07-28 00:00:00,Hungary,Female,1.76,http://gtcdn.sochi2014.com/athlete/a/73/2020873-168X210.jpg,0,Andrea Keszler,Short Track,62.0,hungary,short_track,0,0,0,False
andrea_komsic,17,1996-05-04 00:00:00,Croatia,Female,1.72,http://gtcdn.sochi2014.com/athlete/a/13/2018013-168X210.jpg,0,Andrea Komsic,Alpine Skiing,65.0,croatia,alpine_skiing,0,0,0,False
andrea_lanzl,26,1987-10-08 00:00:00,Germany,Female,1.62,http://gtcdn.sochi2014.com/athlete/a/46/2020546-168X210.jpg,0,Andrea Lanzl,Ice Hockey,67.0,germany,ice_hockey,0,0,0,False
andrea_limbacher,24,1989-07-25 00:00:00,Austria,Female,1.62,http://gtcdn.sochi2014.com/athlete/a/10/2023510-168X210.jpg,0,Andrea Limbacher,Freestyle Skiing,60.0,austria,freestyle_skiing,0,0,0,False
andrea_voetter,18,1995-04-03 00:00:00,Italy,Female,1.6800000000000002,http://gtcdn.sochi2014.com/athlete/a/92/2014892-168X210.jpg,0,Andrea Voetter,Luge,73.0,italy,luge,0,0,0,False
andrea_zemanova,21,1993-01-17 00:00:00,Czech Republic,Female,1.72,http://gtcdn.sochi2014.com/athlete/a/05/2034205-168X210.jpg,0,Andrea Zemanova,Freestyle Skiing,67.0,czech_republic,freestyle_skiing,0,0,0,False
andreas_birnbacher,32,1981-09-11 00:00:00,Germany,Male,1.79,http://gtcdn.sochi2014.com/athlete/a/49/2025149-168X210.jpg,0,Andreas Birnbacher,Biathlon,73.0,germany,biathlon,0,0,0,False
andreas_gohl,20,1994-01-29 00:00:00,Austria,Male,1.8900000000000001,http://gtcdn.sochi2014.com/athlete/a/69/2023469-168X210.jpg,0,Andreas Gohl,Freestyle Skiing,88.0,austria,freestyle_skiing,0,0,0,False
andreas_haatveit,27,1986-07-09 00:00:00,Norway,Male,1.83,http://gtcdn.sochi2014.com/athlete/a/33/2018933-168X210.jpg,0,Andreas Haatveit,Freestyle Skiing,94.0,norway,freestyle_skiing,0,0,0,False
andreas_kofler,29,1984-05-17 00:00:00,Austria,Male,1.8,http://gtcdn.sochi2014.com/athlete/a/05/2022905-168X210.jpg,0,Andreas Kofler,Ski Jumping,63.0,austria,ski_jumping,0,0,0,False
andreas_linger,32,1981-05-31 00:00:00,Austria,Male,1.8399999999999999,http://gtcdn.sochi2014.com/athlete/a/04/2023104-168X210.jpg,1,Andreas Linger,Luge,82.0,austria,luge,0,1,0,True
andreas_matt,31,1982-10-19 00:00:00,Austria,Male,1.9100000000000001,http://gtcdn.sochi2014.com/athlete/a/11/2023511-168X210.jpg,0,Andreas Matt,Freestyle Skiing,100.0,austria,freestyle_skiing,0,0,0,False
andreas_neagu,28,1985-09-30 00:00:00,Romania,Male,1.81,http://gtcdn.sochi2014.com/athlete/a/72/2006472-168X210.jpg,0,Andreas Neagu,Bobsleigh,92.0,romania,bobsleigh,0,0,0,False
andreas_nodl,26,1987-02-28 00:00:00,Austria,Male,1.87,http://gtcdn.sochi2014.com/athlete/a/84/2023484-168X210.jpg,0,Andreas Nodl,Ice Hockey,90.0,austria,ice_hockey,0,0,0,False
andreas_prommegger,33,1980-11-10 00:00:00,Austria,Male,1.8,http://gtcdn.sochi2014.com/athlete/a/81/2037781-168X210.jpg,0,Andreas Prommegger,Snowboard,80.0,austria,snowboard,0,0,0,False
andreas_schauer,28,1986-01-18 00:00:00,Germany,Male,1.8900000000000001,http://gtcdn.sochi2014.com/athlete/a/77/2028577-168X210.jpg,0,Andreas Schauer,Freestyle Skiing,91.0,germany,freestyle_skiing,0,0,0,False
andreas_wank,25,1988-02-18 00:00:00,Germany,Male,1.9,http://gtcdn.sochi2014.com/athlete/a/58/2028758-168X210.jpg,1,Andreas Wank,Ski Jumping,73.0,germany,ski_jumping,1,0,0,True
andreas_wellinger,18,1995-08-28 00:00:00,Germany,Male,1.83,http://gtcdn.sochi2014.com/athlete/a/40/2028740-168X210.jpg,1,Andreas Wellinger,Ski Jumping,65.0,germany,ski_jumping,1,0,0,True
andreas_zampa,20,1993-08-13 00:00:00,Slovakia,Male,1.6800000000000002,http://gtcdn.sochi2014.com/athlete/a/31/2014131-168X210.jpg,0,Andreas Zampa,Alpine Skiing,70.0,slovakia,alpine_skiing,0,0,0,False
andreea_grecu,20,1994-01-10 00:00:00,Romania,Female,1.76,http://gtcdn.sochi2014.com/athlete/a/43/2006343-168X210.jpg,0,Andreea Grecu,Bobsleigh,74.0,romania,bobsleigh,0,0,0,False
andrei_markov,35,1978-12-20 00:00:00,Russian Fed.,Male,1.83,http://gtcdn.sochi2014.com/athlete/a/38/2001238-168X210.jpg,0,Andrei Markov,Ice Hockey,92.0,russian_fed,ice_hockey,0,0,0,False
andrej_hocevar,29,1984-11-21 00:00:00,Slovenia,Male,1.83,http://gtcdn.sochi2014.com/athlete/a/72/2041772-168X210.jpg,0,Andrej Hocevar,Ice Hockey,85.0,slovenia,ice_hockey,0,0,0,False
andrej_meszaros,28,1985-10-13 00:00:00,Slovakia,Male,1.88,http://gtcdn.sochi2014.com/athlete/a/43/2014043-168X210.jpg,0,Andrej Meszaros,Ice Hockey,99.0,slovakia,ice_hockey,0,0,0,False
andrej_sekera,27,1986-06-08 00:00:00,Slovakia,Male,1.83,http://gtcdn.sochi2014.com/athlete/a/85/2014085-168X210.jpg,0,Andrej Sekera,Ice Hockey,90.0,slovakia,ice_hockey,0,0,0,False
andrej_sporn,32,1981-12-01 00:00:00,Slovenia,Male,1.87,http://gtcdn.sochi2014.com/athlete/a/11/2041911-168X210.jpg,0,Andrej Sporn,Alpine Skiing,92.0,slovenia,alpine_skiing,0,0,0,False
andrej_tavzelj,29,1984-03-14 00:00:00,Slovenia,Male,1.87,http://gtcdn.sochi2014.com/athlete/a/20/2041920-168X210.jpg,0,Andrej Tavzelj,Ice Hockey,97.0,slovenia,ice_hockey,0,0,0,False
andrejs_rastorgujevs,25,1988-05-27 00:00:00,Latvia,Male,1.81,http://gtcdn.sochi2014.com/athlete/a/26/2035726-168X210.jpg,0,Andrejs Rastorgujevs,Biathlon,71.0,latvia,biathlon,0,0,0,False
andres_ambuhl,30,1983-09-14 00:00:00,Switzerland,Male,1.76,http://gtcdn.sochi2014.com/athlete/a/87/2040287-168X210.jpg,0,Andres Ambuhl,Ice Hockey,82.0,switzerland,ice_hockey,0,0,0,False
andrew_matthews,29,1984-10-26 00:00:00,Great Britain,Male,1.72,http://gtcdn.sochi2014.com/athlete/a/71/2036271-168X210.jpg,0,Andrew Matthews,Bobsleigh,83.0,great_britain,bobsleigh,0,0,0,False
andrew_musgrave,23,1990-03-06 00:00:00,Great Britain,Male,1.8,http://gtcdn.sochi2014.com/athlete/a/88/2036288-168X210.jpg,0,Andrew Musgrave,Cross-Country,78.0,great_britain,cross-country,0,0,0,False
andrew_newell,30,1983-11-30 00:00:00,United States,Male,1.78,http://gtcdn.sochi2014.com/athlete/a/53/2019353-168X210.jpg,0,Andrew Newell,Cross-Country,71.0,united_states,cross-country,0,0,0,False
andrew_poje,26,1987-02-25 00:00:00,Canada,Male,1.9100000000000001,http://gtcdn.sochi2014.com/athlete/a/96/2016396-168X210.jpg,0,Andrew Poje,Figure Skating,,canada,figure_skating,0,0,0,False
andrew_weibrecht,27,1986-02-10 00:00:00,United States,Male,1.7000000000000002,http://gtcdn.sochi2014.com/athlete/a/12/2024112-168X210.jpg,1,Andrew Weibrecht,Alpine Skiing,86.0,united_states,alpine_skiing,0,1,0,True
andrew_young,21,1992-02-21 00:00:00,Great Britain,Male,1.94,http://gtcdn.sochi2014.com/athlete/a/75/2036375-168X210.jpg,0,Andrew Young,Cross-Country,90.0,great_britain,cross-country,0,0,0,False
andrey_boldykov,30,1983-10-04 00:00:00,Russian Fed.,Male,1.75,http://gtcdn.sochi2014.com/athlete/a/72/2000872-168X210.jpg,0,Andrey Boldykov,Snowboard,85.0,russian_fed,snowboard,0,0,0,False
andrey_drozdov,25,1988-02-23 00:00:00,Russian Fed.,Male,1.81,http://gtcdn.sochi2014.com/athlete/a/12/2007212-168X210.jpg,0,Andrey Drozdov,Curling,,russian_fed,curling,0,0,0,False
andrey_gridin,25,1988-06-23 00:00:00,Bulgaria,Male,1.8,http://gtcdn.sochi2014.com/athlete/a/17/2000817-168X210.jpg,0,Andrey Gridin,Cross-Country,74.0,bulgaria,cross-country,0,0,0,False
andrey_sobolev,24,1989-11-27 00:00:00,Russian Fed.,Male,1.8399999999999999,http://gtcdn.sochi2014.com/athlete/a/20/2001020-168X210.jpg,0,Andrey Sobolev,Snowboard,73.0,russian_fed,snowboard,0,0,0,False
andrey_volkov,27,1986-05-22 00:00:00,Russian Fed.,Male,1.72,http://gtcdn.sochi2014.com/athlete/a/43/2002743-168X210.jpg,0,Andrey Volkov,Freestyle Skiing,70.0,russian_fed,freestyle_skiing,0,0,0,False
andris_sics,28,1985-05-12 00:00:00,Latvia,Male,1.8,http://gtcdn.sochi2014.com/athlete/a/13/2035813-168X210.jpg,2,Andris Sics,Luge,79.0,latvia,luge,0,0,2,True
andriy_deryzemlya,36,1977-08-18 00:00:00,Ukraine,Male,1.88,http://gtcdn.sochi2014.com/athlete/a/52/2007952-168X210.jpg,0,Andriy Deryzemlya,Biathlon,80.0,ukraine,biathlon,0,0,0,False
andriy_kis,31,1982-05-27 00:00:00,Ukraine,Male,1.8599999999999999,http://gtcdn.sochi2014.com/athlete/a/06/2021506-168X210.jpg,0,Andriy Kis,Luge,92.0,ukraine,luge,0,0,0,False
andriy_mandziy,25,1988-02-19 00:00:00,Ukraine,Male,1.88,http://gtcdn.sochi2014.com/athlete/a/92/2021492-168X210.jpg,0,Andriy Mandziy,Luge,95.0,ukraine,luge,0,0,0,False
anemone_marmottan,25,1988-05-25 00:00:00,France,Female,1.7000000000000002,http://gtcdn.sochi2014.com/athlete/a/55/2012855-168X210.jpg,0,Anemone Marmottan,Alpine Skiing,65.0,france,alpine_skiing,0,0,0,False
angel_somov,23,1990-08-29 00:00:00,Austria,Male,1.9,http://gtcdn.sochi2014.com/athlete/a/81/2023081-168X210.jpg,0,Angel Somov,Bobsleigh,98.0,austria,bobsleigh,0,0,0,False
angela_frautschi,26,1987-06-05 00:00:00,Switzerland,Female,1.69,http://gtcdn.sochi2014.com/athlete/a/28/2040428-168X210.jpg,0,Angela Frautschi,Ice Hockey,73.0,switzerland,ice_hockey,0,0,0,False
angeli_vanlaanen,28,1985-10-24 00:00:00,United States,Female,,http://gtcdn.sochi2014.com/athlete/a/02/2027302-168X210.jpg,0,Angeli Vanlaanen,Freestyle Skiing,,united_states,freestyle_skiing,0,0,0,False
angelica_morrone_di_silvestri,48,1965-11-25 00:00:00,Dominica,Female,1.65,http://gtcdn.sochi2014.com/content/4.4/i/athlete/athlete-w-168x210.png,0,Angelica Morrone Di Silvestri,Cross-Country,57.0,dominica,cross-country,0,0,0,False
angelina_golikova,22,1991-09-17 00:00:00,Russian Fed.,Female,1.74,http://gtcdn.sochi2014.com/content/4.4/i/athlete/athlete-w-168x210.png,0,Angelina Golikova,Speed Skating,72.0,russian_fed,speed_skating,0,0,0,False
angelina_goncharenko,19,1994-05-23 00:00:00,Russian Fed.,Female,1.67,http://gtcdn.sochi2014.com/athlete/a/76/2001476-168X210.jpg,0,Angelina Goncharenko,Ice Hockey,53.0,russian_fed,ice_hockey,0,0,0,False
ania_monica_caill,18,1995-10-24 00:00:00,Romania,Female,1.7000000000000002,http://gtcdn.sochi2014.com/athlete/a/99/2005199-168X210.jpg,0,Ania Monica Caill,Alpine Skiing,60.0,romania,alpine_skiing,0,0,0,False
anja_huber,30,1983-05-20 00:00:00,Germany,Female,1.71,http://gtcdn.sochi2014.com/athlete/a/06/2029506-168X210.jpg,0,Anja Huber,Skeleton,64.0,germany,skeleton,0,0,0,False
anja_schneiderheinze,35,1978-04-08 00:00:00,Germany,Female,1.69,http://gtcdn.sochi2014.com/athlete/a/16/2029316-168X210.jpg,0,Anja Schneiderheinze,Bobsleigh,78.0,germany,bobsleigh,0,0,0,False
